TRIAL_ID,LSO_CHANGES,DBL_CHANGES,LSO,LSO_INTERIM_2,LSO_INTERIM_3,LSO_INTERIM_4,DBL,DBL_INTERIM_2,DBL_INTERIM_3,DBL_INTERIM_4,THERAPEUTIC_AREA,STUDY_PHASE,STUDY_STATUS,PLANNED_ENROLLMENT,CRO,PA_PS_TIME,PA_FPI_TIME,FPI_LPI_TIME,COUNTRY,ID_COUNT,CLOSE_OUT
1-HTT6P,1,2,3/11/2020,0,0,0,5/30/2020,0,0,0,Oncology,IV,Closed,60,IQVIA,NULL,253,355," Belgium, Czechia, Germany, Hungary, Israel, Korea (the Democratic People's Republic of), Lithuania, Malaysia, Poland, Portugal, Russian Federation (the), Spain, Taiwan (Province of China), Thailand, Turkey, Ukraine, United States of America (the)",1,80
1-HTWUL,0,0,1/31/2016,0,0,0,4/8/2016,0,0,0,Oncology,II,Closed,166,Quintiles,NULL,238,506," Belgium, Canada, Czechia, France, Germany, Hungary, Italy, Poland, Spain, United States of America (the)",1,68
1-HXXOT,0,1,11/9/2016,0,0,0,2/27/2017,0,0,0,Oncology,I,Cancelled,119,PPD,NULL,180,798," France, United States of America (the)",1,110
1-IDSVB,5,12,5/30/2019,0,0,0,8/1/2019,0,0,0,Oncology,I,Execution,182,IQVIA,NULL,93,1753," Belgium, Canada, Germany, Italy, Moldova (the Republic of), Spain, United Kingdom of Great Britain and Northern Ireland (the), United States of America (the)",1,63
1-INX3G,6,7,6/29/2018,0,0,0,7/31/2018,0,0,0,Oncology,II,Closed,148,PPD,NULL,232,434," Australia, Denmark, Greece, Hungary, New Zealand, Poland, Sweden, United States of America (the)",1,32
1-JLM1X,9,10,1/5/2019,0,0,0,3/9/2019,0,0,0,Oncology,I/II,Closed,118,Quintiles,74,164,1415," Belgium, France, United States of America (the)",1,63
1-L6PF9,2,1,3/7/2017,0,0,0,5/24/2017,0,0,0,Oncology,II,Closed,125,Quintiles,NULL,135,308," Canada, United States of America (the)",1,78
1-L7IAF,9,11,2/28/2019,0,0,0,3/25/2019,0,0,0,Oncology,I,Closed,30,Quintiles,NULL,88,331, United States of America (the),1,25
1-LSEIL,1,0,12/14/2015,0,0,0,3/28/2016,0,0,0,Oncology,II,Closed,100,Quintiles,NULL,144,293," United Kingdom of Great Britain and Northern Ireland (the), United States of America (the)",1,105
1-MGEGX,0,0,6/5/2017,0,0,0,8/28/2017,0,0,0,Oncology,I,Closed,52,PPD,NULL,99,797, United States of America (the),1,84
1-N61SX,0,0,4/19/2014,0,0,0,5/27/2014,0,0,0,NULL,I,Closed,40,In-House,NULL,82,0, United States of America (the),1,38
1-O0YDZ,5,7,12/31/2020,0,0,0,3/19/2021,0,0,0,Oncology,I/II,Enrollment Complete,67,Quintiles,NULL,445,730," Belgium, Brazil, Czechia, Hong Kong, Italy, Japan, Singapore, Spain, Taiwan (Province of China), United Kingdom of Great Britain and Northern Ireland (the), United States of America (the)",1,78
1-O1BUN,6,6,8/12/2019,0,0,0,1/30/2021,0,0,0,Oncology,III,Enrollment Complete,706,PPD,NULL,220,1287," Argentina, Australia, Austria, Belgium, Brazil, Canada, Chile, China, Colombia, Croatia, Czechia, Denmark, France, Germany, Greece, Hungary, Israel, Italy, Japan, Korea (the Republic of), Mexico, Poland, Portugal, Russian Federation (the), Serbia, Singapore, South Africa, Spain, Sweden, Switzerland, Taiwan (Province of China), Thailand, Turkey, United Kingdom of Great Britain and Northern Ireland (the), United States of America (the)",1,537
1-OH0VT,0,0,10/23/2015,0,0,0,3/28/2016,0,0,0,Oncology,II,Cancelled,38,IQVIA,NULL,159,301," Belgium, Brazil, Italy, Peru, Spain, United Kingdom of Great Britain and Northern Ireland (the), United States of America (the)",1,157
1-OH0W6,0,0,11/13/2015,0,0,0,4/27/2016,0,0,0,Oncology,II,Cancelled,43,IQVIA,NULL,229,259," Belgium, Brazil, Italy, Peru, Spain, United Kingdom of Great Britain and Northern Ireland (the), United States of America (the)",1,166
1-OMAA5,7,6,3/15/2021,0,0,0,4/14/2021,0,0,0,Oncology,III,Enrollment Complete,115,PPD,NULL,160,363, China,1,30
1-P2K8B,0,0,10/8/2015,0,0,0,1/12/2016,0,0,0,Oncology,I/II,Cancelled,95,IQVIA,NULL,249,143," Japan, Korea (the Democratic People's Republic of), Taiwan (Province of China)",1,96
1-P37UL,2,3,9/30/2019,0,0,0,3/30/2020,0,0,0,Oncology,IB,Closed,81,Quintiles,NULL,NULL,1518," France, Spain, United Kingdom of Great Britain and Northern Ireland (the), United States of America (the)",1,182
1-QCXSG,15,22,10/30/2020,0,0,0,2/8/2021,0,0,0,Oncology,II,Closed,242,PRA,412,485,768," Australia, Belgium, Canada, France, Germany, Italy, Netherlands (the), Norway, Spain, United Kingdom of Great Britain and Northern Ireland (the), United States of America (the)",1,101
1-RP5YP,8,9,9/4/2019,0,0,0,10/30/2019,0,0,0,Oncology,II,Enrollment Complete,120,PPD,NULL,414,433," Belgium, Brazil, Bulgaria, Canada, Czechia, France, Germany, Ireland, Israel, Italy, Netherlands (the), Spain, United Kingdom of Great Britain and Northern Ireland (the), United States of America (the)",1,56
1-U0EGW,2,4,6/29/2018,0,0,0,9/1/2018,0,0,0,Oncology,I,Closed,56,Sarah Cannon Research Institut,NULL,167,330, United States of America (the),1,64
1-V5BIE,0,0,2/17/2017,0,0,0,3/31/2017,0,0,0,Oncology,IB,Closed,178,Quintiles,NULL,124,275," Belgium, Italy, Poland, Spain, United States of America (the)",1,42
1-Z9VLF,6,7,3/26/2021,0,0,0,5/13/2021,0,0,0,CNS,III,Cancelled,550,IQVIA,167,122,729, Canada,1,48
1-Z9VMJ,0,0,3/3/2020,0,0,0,4/21/2020,0,0,0,CNS,III,Cancelled,550,PRA,70,154,NULL,NULL,1,49
1-ZA6U1,2,2,8/8/2019,0,0,0,9/26/2019,0,0,0,CNS,III,Closed,3500,Quintiles,295,201,845," Australia, Germany, Switzerland, United Kingdom of Great Britain and Northern Ireland (the), United States of America (the)",1,49
1-ZA6UB,0,0,12/18/2014,0,0,0,3/18/2015,0,0,0,CNS,III,Closed,675,Covance,295,176,356," Italy, Russian Federation (the), Switzerland",1,90
1-ZA6UK,1,1,5/9/2018,0,0,0,9/25/2018,0,0,0,CNS,III,Closed,149,Quintiles,425,323,1638," Australia, Germany, Ireland, Italy, Russian Federation (the), Switzerland, United Kingdom of Great Britain and Northern Ireland (the), United States of America (the)",1,139
1-ZA6W2,0,0,3/2/2015,0,0,0,3/4/2015,0,0,0,CNS,I,Closed,11,In-House,27,56,120, United States of America (the),1,2
1-ZA6WK,0,0,4/13/2015,0,0,0,6/2/2015,0,0,0,CNS,I,Closed,36,PPD,113,78,6, United States of America (the),1,50
1-ZA6WT,0,0,5/4/2015,0,0,0,6/19/2015,0,0,0,CNS,I,Closed,36,PPD,109,54,21, United States of America (the),1,46
1-ZA6X2,0,0,10/1/2015,0,0,0,11/9/2015,0,0,0,CNS,I,Closed,76,PPD,105,122,20, United States of America (the),1,39
1-ZA6XK,0,0,9/28/2015,0,0,0,11/4/2015,0,0,0,CNS,II,Closed,200,PPD,146,102,419, United States of America (the),1,37
1-ZA6XT,0,0,11/16/2015,0,0,0,12/23/2015,0,0,0,CNS,III,Closed,1750,PPD,119,111,455, United States of America (the),1,37
1-ZA6YK,2,3,9/30/2018,0,0,0,1/30/2019,0,0,0,GI,IV,Closed,100,Hangzhou Tigermed Consulting,55,257,463, China,1,122
1-ZA6ZB,0,1,11/22/2016,0,0,0,1/24/2017,0,0,0,CNS,II,Closed,108,Quintiles,158,433,373," Argentina, Brazil, Bulgaria, Canada, Colombia, Czechia, Germany, Japan, Korea (the Republic of), Mexico, Peru, Poland, Russian Federation (the), Spain, United Kingdom of Great Britain and Northern Ireland (the)",1,63
1-ZA70B,9,9,11/6/2020,0,0,0,1/1/2021,0,0,0,GI,II,Closed,80,PRA,794,420,907," Belgium, Canada, France, Germany, Hungary, Israel, Netherlands (the), Poland, Ukraine, United Kingdom of Great Britain and Northern Ireland (the), United States of America (the)",1,56
1-ZA71B,4,5,1/19/2019,0,0,0,3/15/2019,0,0,0,GI,IIIB,Closed,758,Quintiles,77,133,810," Argentina, Australia, Belgium, Bosnia and Herzegovina, Bulgaria, Canada, Colombia, Croatia, Czechia, Denmark, Estonia, France, Germany, Hong Kong, Hungary, Israel, Italy, Korea (the Republic of), Latvia, Lithuania, Mexico, Netherlands (the), Poland, Portugal, Romania, Russian Federation (the), Serbia, Slovakia, Spain, Taiwan (Province of China), Turkey, Ukraine, United Kingdom of Great Britain and Northern Ireland (the), United States of America (the)",1,55
1-ZA71K,3,7,3/7/2018,0,0,0,5/2/2018,0,0,0,GI,IIIB,Closed,100,Quintiles,140,131,597," Belgium, Canada, Czechia, France, Hungary, Italy, Poland, United States of America (the)",1,56
1-ZA722,6,8,9/19/2018,0,0,0,11/30/2018,0,0,0,GI,III,Closed,400,Quintiles,77,315,509," Argentina, Australia, Belgium, Bosnia and Herzegovina, Brazil, Bulgaria, Canada, Colombia, Croatia, Czechia, Denmark, Estonia, Germany, Hungary, Israel, Italy, Japan, Korea (the Republic of), Lithuania, Mexico, Netherlands (the), Poland, Romania, Russian Federation (the), Serbia, Slovakia, Spain, Sweden, Turkey, Ukraine, United Kingdom of Great Britain and Northern Ireland (the), United States of America (the)",1,72
1-ZA72B,9,12,4/23/2021,1,1,1,5/26/2021,1,1,1,GI,IIIB,Enrollment Complete,746,Quintiles,77,414,1161," Argentina, Australia, Belgium, Bosnia and Herzegovina, Brazil, Bulgaria, Canada, Colombia, Croatia, Czechia, Denmark, Estonia, Germany, Hungary, Israel, Italy, Japan, Korea (the Republic of), Lithuania, Mexico, Netherlands (the), Poland, Romania, Russian Federation (the), Serbia, Slovakia, South Africa, Spain, Sweden, Taiwan (Province of China), Turkey, Ukraine, United Kingdom of Great Britain and Northern Ireland (the), United States of America (the)",1,33
1-ZA72K,12,19,10/11/2019,0,0,0,10/11/2019,0,0,0,GI,III,Closed,645,Quintiles,77,311,900," Argentina, Australia, Belgium, Bosnia and Herzegovina, Brazil, Bulgaria, Canada, Croatia, Czechia, Denmark, Estonia, Germany, Hungary, Israel, Italy, Japan, Korea (the Republic of), Lithuania, Mexico, Netherlands (the), Poland, Romania, Russian Federation (the), Serbia, Slovakia, South Africa, Spain, Sweden, Taiwan (Province of China), Turkey, Ukraine, United Kingdom of Great Britain and Northern Ireland (the), United States of America (the)",1,0
1-ZA774,0,0,7/22/2018,0,0,0,9/10/2018,0,0,0,CNS,I,Cancelled,6,NULL,63,115,0,NULL,1,50
1-ZA77D,0,0,12/6/2018,0,0,0,1/25/2019,0,0,0,CNS,I,Cancelled,70,NULL,63,115,14,NULL,1,50
1-ZA77M,0,0,5/16/2021,0,0,0,7/5/2021,0,0,0,CNS,I,Cancelled,24,NULL,63,117,2,NULL,1,50
1-ZA790,0,0,5/16/2021,0,0,0,7/5/2021,0,0,0,CNS,I,Cancelled,24,NULL,63,117,2,NULL,1,50
1-ZA79J,0,0,5/17/2020,0,0,0,7/10/2020,0,0,0,CNS,II,Cancelled,320,NULL,167,120,900,NULL,1,54
1-ZA7F5,0,0,11/17/2018,0,0,0,1/11/2019,0,0,0,CNS,I,Cancelled,36,NULL,NULL,32,59,NULL,1,55
1-ZD0NM,0,0,6/9/2016,0,0,0,10/12/2016,0,0,0,CNS,I,Closed,120,Quintiles,127,83,238, United Kingdom of Great Britain and Northern Ireland (the),1,125
1-ZD0OZ,0,0,8/30/2016,0,0,0,11/16/2016,0,0,0,CNS,I,Closed,22,Quintiles,148,133,120, United Kingdom of Great Britain and Northern Ireland (the),1,78
1-ZD0Q2,5,7,2/27/2019,0,0,0,4/10/2019,0,0,0,CNS,II,Closed,65,Quintiles,54,229,363, United States of America (the),1,42
1-ZD0RB,0,0,9/19/2019,0,0,0,10/31/2019,0,0,0,CNS,III,Cancelled,500,NULL,312,266,364,NULL,1,42
1-ZD0ST,9,11,3/11/2021,0,0,0,6/4/2021,0,0,0,CNS,II,Completed,234,IQVIA,47,125,1046," Czechia, Germany, Italy, Poland, Russian Federation (the), Serbia, Spain, Ukraine, United States of America (the)",1,85
1-ZD0TN,0,0,11/11/2019,0,0,0,12/16/2019,0,0,0,CNS,I,On Hold,52,NULL,NULL,109,805,NULL,1,35
1-ZD0U6,7,7,4/19/2021,0,0,0,5/17/2021,0,0,0,CNS,I,Planned,24,Celerion,28,NULL,NULL,NULL,1,28
1-ZD0UF,7,7,9/23/2019,0,0,0,11/18/2019,0,0,0,CNS,I,Closed,16,Celerion,52,95,84, United States of America (the),1,56
1-ZD0UY,0,0,5/24/2017,0,0,0,7/24/2017,0,0,0,CNS,I,Closed,16,PRA,40,64,7, United States of America (the),1,61
1-ZD7VH,0,0,11/22/2013,0,0,0,3/10/2014,0,0,0,CVM,I,Closed,48,Covance,NULL,354,1466,NULL,1,108
1-ZD7WM,0,0,10/21/2019,0,0,0,1/27/2020,0,0,0,NULL,IIIB,Cancelled,300,NULL,418,92,1075,NULL,1,98
1-ZD7XO,0,0,10/5/2015,0,0,0,6/29/2016,0,0,0,CVM,III,Closed,659,Covance,142,781,540," China, Korea (the Republic of), Malaysia, Taiwan (Province of China)",1,268
1-ZD7XX,0,0,4/27/2016,0,0,0,6/15/2016,0,0,0,CVM,I,Closed,24,PPD,125,422,7, Russian Federation (the),1,49
1-ZD7ZJ,0,0,8/28/2014,0,0,0,8/13/2015,0,0,0,CNS,I,Closed,27,Covance,276,130,350, United States of America (the),1,350
1-ZD7ZX,0,0,3/12/2014,0,0,0,6/12/2014,0,0,0,CNS,I,Closed,18,Covance,209,148,141, Sweden,1,92
1-ZD806,0,0,6/23/2014,0,0,0,8/20/2014,0,0,0,CNS,I,Closed,90,Covance,48,115,326, United States of America (the),1,58
1-ZD80F,0,0,7/27/2016,0,0,0,9/9/2016,0,0,0,CNS,II,Closed,160,Quintiles,72,103,329, United States of America (the),1,44
1-ZD80O,0,0,4/29/2016,0,0,0,6/9/2016,0,0,0,CNS,I,Closed,74,PPD,99,668,49," United Kingdom of Great Britain and Northern Ireland (the), United States of America (the)",1,41
1-ZD857,0,0,1/19/2014,0,0,0,12/10/2014,0,0,0,GI,I,Closed,240,Quintiles,440,208,725, United States of America (the),1,325
1-ZD85G,0,0,3/19/2021,0,0,0,5/14/2021,0,0,0,GI,I,Cancelled,24,Quintiles,532,2073,244," Israel, Italy, Mexico, Poland, United States of America (the)",1,56
1-ZD863,0,0,4/14/2021,0,0,0,6/10/2021,0,0,0,GI,II,Planned,70,Quintiles,682,2010,NULL," Belgium, Brazil, Bulgaria, Colombia, France, Germany, Hungary, Israel, Italy, Korea (the Republic of), Lithuania, Mexico, Poland, Portugal, Ukraine, United States of America (the)",1,57
1-ZD87D,0,0,11/10/2014,0,0,0,12/18/2014,0,0,0,GI,II,Closed,63,Quintiles,248,160,594," Belgium, Brazil, Bulgaria, France, Hungary, Italy, Mexico, Poland, Portugal, United States of America (the)",1,38
1-ZD87X,0,1,8/18/2017,0,0,0,10/9/2017,0,0,0,GI,I,Closed,36,Quintiles,0,1728,98, China,1,52
1-ZD88A,1,0,7/27/2017,0,0,0,9/1/2017,0,0,0,GI,III,Closed,480,Quintiles,NULL,957,806," China, Korea (the Republic of), Malaysia, Taiwan (Province of China)",1,36
1-ZD88J,5,6,12/31/2018,0,0,0,11/22/2019,0,0,0,GI,III,Closed,693,IQVIA,7,952,1188," China, Korea (the Republic of), Malaysia, Taiwan (Province of China)",1,326
1-ZD8AP,0,2,10/27/2017,0,0,0,12/28/2017,0,0,0,CVM,III,Closed,600,Quintiles,71,1607,710, China,1,62
1-ZD8BA,0,0,3/19/2017,0,0,0,5/3/2017,0,0,0,CVM,I,Closed,64,Quintiles,40,1668,460, China,1,45
1-ZD8CA,0,0,9/23/2017,0,0,0,10/20/2017,0,0,0,CNS,I,Closed,72,PPD,54,82,703, United Kingdom of Great Britain and Northern Ireland (the),1,27
1-ZF5WP,0,0,7/16/2015,0,0,0,9/10/2015,0,0,0,CNS,I,Closed,48,PPD,38,98,344, United States of America (the),1,56
1-ZF5X1,0,0,4/19/2016,0,0,0,6/17/2016,0,0,0,CNS,I,Closed,40,PPD,99,82,175, United States of America (the),1,59
1-ZF5XK,0,0,1/6/2016,0,0,0,3/4/2016,0,0,0,CNS,I,Closed,11,PPD,NULL,62,128, United States of America (the),1,58
1-ZF5YO,0,0,9/3/2013,0,0,0,12/9/2013,0,0,0,CNS,II,Closed,300,Covance,103,218,518, United States of America (the),1,97
1-ZF5Z0,0,0,8/4/2014,0,0,0,10/14/2014,0,0,0,CNS,II,Closed,120,Covance,112,144,859, United States of America (the),1,71
1-ZF5ZJ,0,0,5/15/2017,0,0,0,8/8/2017,0,0,0,CNS,IIIB,Closed,7500,PPD,137,249,2278," Canada, Mexico, United States of America (the)",1,85
1-ZF60M,9,10,2/5/2019,0,0,0,4/4/2019,0,0,0,GI,IV,Closed,12,PPD,225,987,364, United States of America (the),1,58
1-ZF60Y,8,6,10/23/2019,0,0,0,12/18/2019,0,0,0,GI,IV,Preparation,60,IQVIA,226,1094,488, United States of America (the),1,56
1-ZOEF2,0,0,5/4/2017,0,0,0,7/25/2017,0,0,0,CNS,I,Closed,128,Quintiles,45,108,742, United States of America (the),1,82
1-ZOEFB,0,0,8/19/2016,0,0,0,11/7/2016,0,0,0,CNS,I,Closed,25,Quintiles,205,166,62,NULL,1,80
1-ZYOC0,0,0,2/6/2017,0,0,0,2/13/2017,0,0,0,CNS,0,Cancelled,150,In-House,173,2,3, United States of America (the),1,7
201501,0,0,10/9/2020,0,0,0,10/9/2020,1,0,0,RGH,I/II,Execution,10,IQVIA,0,0,262," Austria, Canada, France, Germany, Hungary, Italy, Japan, Poland, Spain, Sweden, United Kingdom of Great Britain and Northern Ireland (the), United States of America (the)",1,0
241302,2,6,6/7/2019,0,0,0,4/26/2021,0,0,0,RGH,IV,Completed,40,IQVIA,496,294,1024, United States of America (the),1,689
241501,0,0,5/31/2021,0,0,0,7/2/2021,0,0,0,RGH,IV,Execution,50,IQVIA,418,268,1589," Austria, Denmark, France, Germany, Ireland, Italy, Netherlands (the), Norway, Poland, Portugal, Spain, Sweden, Switzerland, United Kingdom of Great Britain and Northern Ireland (the), United States of America (the)",1,32
241502,0,1,4/19/2021,0,0,0,6/1/2021,0,0,0,RGH,III,Cancelled,12,IQVIA,NULL,588,1512," Bulgaria, Canada, Germany, Hungary, Italy, Netherlands (the), Norway, Poland, Russian Federation (the), Serbia, South Africa, Spain, Sweden, Taiwan (Province of China), Thailand, Turkey, Ukraine, United Kingdom of Great Britain and Northern Ireland (the), United States of America (the)",1,43
251501,1,1,4/5/2019,0,0,0,4/30/2019,0,0,0,NULL,Phase 4,Completed - CSR Available,50,NULL,NULL,296,802, Korea (the Republic of),1,25
251602,1,1,4/21/2021,0,0,0,5/21/2021,0,0,0,NULL,Phase 4,Enrolment Completed,25,IQVIA India,NULL,948,789, India,1,30
471101,4,3,8/31/2020,0,0,0,11/9/2020,0,0,0,Plasma Derived Therapy,IV,Completed,36,IQVIA,90,93,1408," Australia, Canada, New Zealand, United States of America (the)",1,70
CS03,0,0,10/2/2017,0,0,0,11/30/2017,0,0,0,NULL,IV,Completed,50,Clinsupport,NULL,100,NULL," Austria, Germany",1,59
DX-2930-03,0,0,4/13/2017,0,0,0,5/10/2017,0,0,0,RGH,III,Completed,120,IQVIA,40,171,187," Canada, Germany, Italy, Jordan, United Kingdom of Great Britain and Northern Ireland (the), United States of America (the)",1,27
DX-2930-04,2,2,11/4/2019,0,0,0,12/17/2019,0,0,0,RGH,III,Completed,250,"Red Maple Trials, Rho, Triumpharma",141,154,308," Canada, Germany, Italy, Jordan, United Kingdom of Great Britain and Northern Ireland (the), United States of America (the)",1,43
HGT-HIT-094,1,1,9/28/2017,0,0,0,12/4/2017,0,0,0,RGH,III,Completed,48,PPD,205,364,911," Argentina, Australia, Canada, Colombia, France, Germany, Mexico, Spain, United Kingdom of Great Britain and Northern Ireland (the), United States of America (the)",1,67
HGT-MLD-070,0,0,2/20/2017,0,0,0,3/13/2017,0,0,0,RGH,II,Completed,24,ICON / MAPI / Paradigm,214,555,1345," Argentina, Australia, Brazil, Denmark, France, Germany, Japan, Mexico, Poland",1,21
PAR-C10-008,0,0,1/30/2018,0,0,0,7/3/2018,0,0,0,RGH,III,Completed,40,Medpace,38,97,299, United States of America (the),1,154
ROPP-2008-01,0,0,4/27/2016,0,0,0,6/8/2016,0,0,0,RGH,II,Completed,120,PPD,80,211,280," Canada, Italy, Netherlands (the), Poland, Sweden, United Kingdom of Great Britain and Northern Ireland (the), United States of America (the)",1,42
SHP465-112,0,0,10/5/2018,0,0,0,11/16/2018,0,0,0,CNS,I,Completed,24,PPD,NULL,173,178, United States of America (the),1,42
SHP465-308,0,0,1/18/2019,0,0,0,2/15/2019,0,0,0,CNS,III,Closed,80,PPD,NULL,133,107, United States of America (the),1,28
SHP465-309,0,0,6/8/2018,0,0,0,8/21/2018,0,0,0,CNS,III,Completed,60,PPD,NULL,110,127, United States of America (the),1,74
SHP615-301,1,1,10/15/2019,0,0,0,11/19/2019,0,0,0,CNS,III,Completed,25,IQVIA,151,308,687, Japan,1,35
SHP615-302,6,6,2/8/2021,1,1,0,3/22/2021,1,1,0,CNS,III,Completed,6,IQVIA,189,441,983, Japan,1,42
SHP616-300,0,0,7/24/2017,0,0,0,8/23/2017,0,0,0,Plasma Derived Therapy,III,Completed,66,PPD,262,225,332," Canada, Germany, Hungary, Israel, Romania, Spain, United States of America (the)",1,30
SHP616-301,0,0,5/4/2017,0,0,0,6/1/2017,0,0,0,Plasma Derived Therapy,III,Completed,12,Chiltern,NULL,314,756," Germany, Israel, Mexico, Romania, United Kingdom of Great Britain and Northern Ireland (the), United States of America (the)",1,28
SHP620-303,2,3,9/29/2020,0,0,0,11/13/2020,0,0,0,RGH,III,Closed,351,PPD,135,245,1188," Australia, Austria, Belgium, Canada, Croatia, Czechia, Denmark, France, Germany, Italy, Korea (the Republic of), Netherlands (the), Poland, Singapore, Spain, Sweden, Switzerland, United Kingdom of Great Britain and Northern Ireland (the), United States of America (the)",1,45
SHP621-101,0,0,11/26/2017,0,0,0,1/22/2018,0,0,0,GI,I,Completed,22,NULL,70,170,0,NULL,1,57
SHP621-102,0,0,12/29/2017,0,0,0,3/8/2018,0,0,0,GI,I,Completed,16,NULL,44,58,0, United States of America (the),1,69
SHP621-301,0,0,2/15/2019,0,0,0,3/15/2019,0,0,0,GI,III,Completed,300,PPD,35,98,1036," Canada, United States of America (the)",1,28
SHP621-302,2,3,11/29/2019,0,0,0,12/27/2019,0,0,0,GI,III,Completed,200,PPD,21,148,1022," Canada, United States of America (the)",1,28
SHP621-303,0,0,4/30/2021,0,0,0,6/11/2021,0,0,0,GI,III,Execution,100,PPD,46,321,777, United States of America (the),1,42
SHP633-301,4,3,9/30/2020,0,0,0,10/14/2020,0,0,0,GI,III,Completed,10,IQVIA,859,343,546," Finland, France, Italy, United Kingdom of Great Britain and Northern Ireland (the)",1,14
SHP633-302,3,2,1/21/2020,0,0,0,6/8/2020,0,0,0,GI,III,Completed,10,IQVIA,255,411,882, Japan,1,139
SHP633-303,5,4,7/14/2020,0,0,0,10/9/2020,0,0,0,GI,III,Completed,39,IQVIA,155,212,242," United Kingdom of Great Britain and Northern Ireland (the), United States of America (the)",1,87
SHP633-304,8,9,11/30/2020,0,0,0,1/25/2021,0,0,0,GI,III,Completed,57,TBD,122,276,1344," Belgium, Canada, Finland, France, Germany, Italy, United Kingdom of Great Britain and Northern Ireland (the), United States of America (the)",1,56
SHP633-305,1,0,5/28/2021,0,0,0,6/11/2021,0,0,0,GI,III,Execution,9,IQVIA,87,362,881, Japan,1,14
SHP633-306,1,2,8/16/2019,0,0,0,10/4/2019,0,0,0,GI,III,Completed,5,IQVIA,124,279,120, Japan,1,49
SHP634-101,0,5,3/8/2019,0,0,0,2/17/2020,0,0,0,RGH,I,Completed,34,PPD,36,473,719," Canada, Denmark, Hungary, Korea (the Republic of), United Kingdom of Great Britain and Northern Ireland (the), United States of America (the)",1,346
SHP634-102,0,0,6/26/2017,0,0,0,8/22/2017,0,0,0,RGH,I,Completed,24,Parexel,225,98,6, United States of America (the),1,57
SHP634-103,0,0,11/3/2017,0,0,0,3/9/2018,0,0,0,RGH,I,Completed,58,"Clinical Pharmacology of Miami, INC",22,75,13, United States of America (the),1,126
SHP634-104,2,2,2/25/2021,0,0,0,3/26/2021,0,0,0,RGH,I,Closed,14,PPD,200,768,NULL," Finland, France, Israel, Lithuania, Portugal, Slovenia, Spain, United Kingdom of Great Britain and Northern Ireland (the)",1,29
SHP634-301,2,2,4/30/2021,0,0,0,7/9/2021,0,0,0,RGH,III,Closed,12,IQVIA,189,1052,NULL, Japan,1,70
SHP634-401,2,1,1/18/2021,0,0,0,3/17/2021,0,0,0,RGH,IV,Execution,92,PPD,108,545,1194," Belgium, Canada, Denmark, France, Germany, Italy, Korea (the Republic of), Netherlands (the), Norway, Portugal, Spain, Sweden, United Kingdom of Great Britain and Northern Ireland (the), United States of America (the)",1,58
SHP634-404,2,7,4/14/2020,0,0,0,12/17/2020,0,0,0,GI,IV,Closed,32,TBD,86,399,146," Canada, Denmark, Hungary, United States of America (the)",1,247
SHP639-101,0,0,5/30/2018,0,0,0,11/13/2018,0,0,0,Ophthalmology,I,Completed,84,PPD,118,155,287," Belgium, United States of America (the)",1,167
SHP640-301,0,0,6/4/2020,0,0,0,7/8/2020,0,0,0,Ophthalmology,III,Completed,540,IQVIA,30,271,1149," Australia, Austria, Canada, Colombia, Estonia, France, Germany, Hungary, India, Israel, Italy, Peru, Philippines (the), Poland, South Africa, Spain, United Kingdom of Great Britain and Northern Ireland (the), United States of America (the)",1,34
SHP640-302,0,0,12/31/2019,0,0,0,2/14/2020,0,0,0,Ophthalmology,III,Completed,284,IQVIA,30,275,990," India, Philippines (the), Puerto Rico, United States of America (the)",1,45
SHP640-303,0,0,10/3/2018,0,0,0,11/15/2018,0,0,0,Ophthalmology,III,Completed,721,IQVIA,32,210,261," Australia, Austria, Canada, Colombia, Estonia, France, Germany, Hungary, India, Israel, Italy, Peru, Philippines (the), Poland, Puerto Rico, South Africa, Spain, United Kingdom of Great Britain and Northern Ireland (the), United States of America (the)",1,43
SHP643-101,0,0,5/30/2018,0,0,0,7/30/2018,0,0,0,RGH,I,Completed,32,PPD,NULL,64,7, United States of America (the),1,61
SHP643-102,3,3,11/18/2019,0,0,0,1/9/2020,0,0,0,RGH,I,Completed,190,PPD,NULL,99,77, United States of America (the),1,52
SHP647-301,0,1,7/22/2020,0,0,0,12/4/2020,0,0,0,GI,III,Completed,825,PPD,NULL,206,803," Argentina, Australia, Austria, Belgium, Bosnia and Herzegovina, Brazil, Bulgaria, Canada, China, Colombia, Croatia, Czechia, Denmark, Egypt, Estonia, Finland, France, Germany, Greece, Hong Kong, Hungary, India, Ireland, Israel, Italy, Japan, Jordan, Kenya, Korea (the Republic of), Latvia, Lebanon, Lithuania, Malaysia, Mexico, Moldova (the Republic of), Netherlands (the), New Zealand, Norway, Poland, Portugal, Romania, Russian Federation (the), Saudi Arabia, Serbia, Singapore, Slovakia, Slovenia, South Africa, Spain, Sweden, Switzerland, Tunisia, Turkey, Ukraine, United Kingdom of Great Britain and Northern Ireland (the), United States of America (the), Viet Nam",1,135
